,ebin,w_0,h_0,w_1,h_1,w_2,h_2,w_3,h_3,w_4,h_4,w_5,h_5,w_6,h_6,w_7,h_7,w_8,h_8,w_9,h_9,w_10,h_10,w_11,h_11,w_12,h_12,w_13,h_13,w_14,h_14,w_15,h_15,w_16,h_16,w_17,h_17,w_18,h_18,w_19,h_19,w_20,h_20,w_21,h_21,w_22,h_22,w_23,h_23,w_24,h_24,w_25,h_25,w_26,h_26,w_27,h_27,w_28,h_28,w_29,h_29,w_30,h_30,w_31,h_31,w_32,h_32,w_33,h_33,w_34,h_34,w_35,h_35,w_36,h_36,w_37,h_37,w_38,h_38,w_39,h_39,w_40,h_40,w_41,h_41,w_42,h_42,w_43,h_43,w_44,h_44,w_45,h_45,w_46,h_46,w_47,h_47,w_48,h_48,w_49,h_49,w_50,h_50,w_51,h_51,w_52,h_52,w_53,h_53,w_54,h_54,w_55,h_55,w_56,h_56,w_57,h_57,w_58,h_58,w_59,h_59,w_60,h_60,w_61,h_61,w_62,h_62,w_63,h_63,w_64,h_64,w_65,h_65,w_66,h_66,w_67,h_67,w_68,h_68,w_69,h_69,w_70,h_70,w_71,h_71,w_72,h_72,w_73,h_73,w_74,h_74,w_75,h_75,w_76,h_76,w_77,h_77,w_78,h_78,w_79,h_79,w_80,h_80
,40,0,376,-5.929589272,1084,-12.91800213,1271,-20.06556129,1390,-27.30261993,1701,-34.74159241,2090,-42.38651276,2469,-50.19808197,2492,-58.01892471,2646,-65.89972687,2907,-73.87460327,3529,-82.04337311,3568,-90.2231369,3804,-98.46694183,4258,-106.823494,3820,-115.0715027,4582,-123.5013962,4475,-131.9076538,5156,-140.4555664,4742,-148.9197845,4968,-157.4305573,6381,-166.1916351,5275,-174.7623749,6051,-183.4703522,6718,-192.2828979,7113,-201.1525726,7758,-210.1090546,9974,-219.3167877,9721,-228.4988251,10844,-237.7901917,13307,-247.2862396,13079,-256.7650146,14821,-266.3688049,16860,-276.1015015,17548,-285.8742065,20464,-295.8006287,22216,-305.8092041,22424,-315.8270874,26181,-325.9998779,29245,-336.2833557,33234,-346.6946716,33353,-357.1095886,41525,-367.7436523,40908,-378.3627319,47947,-389.1405945,52085,-400.0012207,56487,-410.9429932,63799,-422.0065002,67415,-433.1251221,76618,-444.3717041,80458,-455.6672058,91363,-467.0898132,99724,-478.5999756,106965,-490.1802368,118638,-501.8640747,141857,-513.7266235,144790,-525.6096802,157268,-537.5753784,184447,-549.7005005,195031,-561.8814087,211296,-574.142395,233241,-586.5021973,266157,-598.9940186,285661,-611.5565796,306707,-624.1902466,343823,-636.9381104,375592,-649.774353,427039,-662.7390137,456126,-675.7695312,518438,-688.9281006,569596,-702.1807861,616071,-715.5119019,664563,-728.9187622,734859,-742.4262085,799183,-756.0175781,900232,-769.7279663,983343,-783.5266724,1088031,-797.4265747,1217478,-811.4388428,1319179,-825.5313721,1455154,-839.7219849,1559849
,44,0,274,-5.613128185,1130,-12.64310074,1109,-19.65431404,1559,-27.00611305,1593,-34.37948608,2110,-42.03392792,2473,-49.84711456,2648,-57.72867584,2653,-65.61212158,2703,-73.51423645,3628,-81.71067047,3512,-89.8746109,3794,-98.11578369,4217,-106.4626617,3910,-114.7339554,4673,-123.1835098,4544,-131.605072,4881,-140.098175,5016,-148.6185608,4769,-157.0884552,6158,-165.8139648,5474,-174.4217224,6202,-183.1543427,6521,-191.9371185,7245,-200.8251801,7793,-209.7861633,9554,-218.950882,9890,-228.1501617,11045,-237.4598999,13548,-246.9738922,13172,-256.4597473,14210,-266.0214539,16812,-275.7513123,17867,-285.5420227,20246,-295.4577332,22586,-305.4828186,22601,-315.5085754,25763,-325.6652832,30108,-335.9778442,32776,-346.3753052,34249,-356.8167114,39824,-367.4089355,41660,-378.0462341,47196,-388.8082886,52402,-399.6749878,56788,-410.6220703,63889,-421.6869812,66640,-432.7940369,75817,-444.0301208,81006,-455.3323975,90412,-466.7445374,101804,-478.2753296,105843,-489.8450317,120708,-501.5461731,141125,-513.4035645,143380,-525.2767944,159217,-537.2548218,183335,-549.3739014,193828,-561.548645,213346,-573.8193359,231469,-586.1715088,267169,-598.6671753,286943,-611.2341919,304946,-623.8620605,343907,-636.6101685,378014,-649.4528809,423106,-662.4082642,460407,-675.4481201,513822,-688.5977783,569537,-701.8503418,615688,-715.1808472,665190,-728.5886841,738453,-742.1010132,797214,-755.6898804,899786,-769.3997803,978947,-783.1940308,1087510,-797.0934448,1221247,-811.1088257,1321717,-825.2032471,1452253,-839.3918457,1563854
,48,0,205,-5.323009968,1077,-12.30494499,1183,-19.38075447,1462,-26.66831589,1679,-34.0942688,2014,-41.70214844,2306,-49.44541931,2490,-57.26545715,2852,-65.22122955,2892,-73.19093323,3334,-81.30286407,3865,-89.56258392,3753,-97.79289246,3860,-106.0513153,4001,-114.3456116,4942,-122.8511353,4282,-131.2133179,5039,-139.7382812,4959,-148.2472382,4828,-156.7294312,6009,-165.4304504,5640,-174.0680847,5840,-182.7405701,7167,-191.6178131,6803,-200.4429321,7965,-209.4257507,9309,-218.5644836,10226,-227.7971649,10646,-237.0700989,13902,-246.6098938,13475,-256.1184998,14214,-265.680481,16648,-275.4005127,17958,-285.1962891,20079,-295.1037292,22053,-305.1049194,22955,-315.1462097,26581,-325.3341675,28644,-335.5968628,33454,-346.014801,34873,-356.4742737,39703,-367.063446,41136,-377.6880798,47158,-388.4493408,52822,-399.3240356,56384,-410.2639771,63661,-421.3253174,66599,-432.4317627,74925,-443.6560059,82217,-454.973114,90616,-466.3875122,102068,-477.9208984,104033,-489.4733582,122610,-501.1901245,140775,-513.0450439,144105,-524.9233398,158491,-536.8967896,183748,-549.0181274,192775,-561.1873779,214174,-573.4619141,232622,-585.8190918,266419,-598.3118896,288240,-610.8834229,302173,-623.5021973,345169,-636.2539673,380859,-649.104126,417915,-662.0471802,461854,-675.09021,514670,-688.2415161,568648,-701.4925537,615801,-714.8232422,668454,-728.2359619,734838,-741.7433472,798270,-755.3335571,894979,-769.0380859,978866,-782.8322144,1097688,-796.7409058,1213980,-810.7503052,1321727,-824.8447266,1451702,-839.032959,1561195
,52,0,125,-4.828313828,1211,-11.92751598,1217,-19.03166008,1278,-26.18471146,1726,-33.63827515,2248,-41.35607147,2246,-49.07297897,2501,-56.89742661,2954,-64.88834381,2704,-72.79083252,3510,-80.95420074,3610,-89.1456604,3827,-97.39550018,4066,-105.7059174,3758,-113.937561,4843,-122.4228516,4530,-130.8413239,4901,-139.3385162,4960,-147.8476715,5024,-156.3696594,5591,-164.9985657,6018,-173.7010803,5872,-182.3790283,6896,-191.2177277,6824,-200.045929,8201,-209.0579376,9228,-218.1879425,10230,-227.4210205,10708,-236.6997681,13881,-246.2380371,13235,-255.728653,14024,-265.2771912,16745,-275.0030518,18414,-284.8239136,19896,-294.7221985,22003,-304.7211304,23265,-314.7758484,26320,-324.9539185,28244,-335.2025452,33508,-345.6220703,34822,-356.0800781,39693,-366.6690063,41214,-377.2955322,46657,-388.0461121,52959,-398.9233704,56607,-409.8672485,63885,-420.9320984,68170,-432.0618591,73289,-443.2640381,83143,-454.5923462,90135,-466.0014038,101355,-477.5278015,103495,-489.0750732,123672,-500.8004761,141111,-512.6577759,141580,-524.5183716,161144,-536.5084229,181244,-548.6160278,193916,-560.7911987,216105,-573.074707,231651,-585.4276733,267745,-597.9254761,286405,-610.4906616,304533,-623.1171875,346202,-635.8719482,376329,-648.710144,418848,-661.6553955,464953,-674.7050781,512719,-687.8525391,569847,-701.1056519,614842,-714.4347534,669194,-727.8485718,735848,-741.3573608,798561,-754.947937,892992,-768.6502686,977224,-782.442749,1100590,-796.354126,1211394,-810.3613892,1321084,-824.4553223,1456553,-838.6469116,1559073
,56,0,77,-4.343805313,1253,-11.47710133,1290,-18.63949966,1279,-25.79333305,1749,-33.26013184,2045,-40.88328552,2244,-48.59930038,2736,-56.51355362,2804,-64.45235443,2850,-72.40742493,3334,-80.51935577,3690,-88.73273468,3803,-96.97628021,4044,-105.2812729,3900,-113.5500031,4701,-122.0055313,4326,-130.3779297,5217,-138.9376068,4962,-147.4471741,5231,-156.0095367,5457,-164.6141968,5790,-173.2780914,5567,-181.90271,7344,-190.8043518,6839,-199.6347504,8107,-208.6352386,8959,-217.7356567,10530,-226.9976349,10673,-236.2731018,14137,-245.8296509,13147,-255.3135986,13781,-264.844635,17015,-274.5864868,18641,-284.4196167,19852,-294.3156738,21381,-304.2859192,23987,-314.3711853,26195,-324.5444946,28062,-334.7866516,32765,-345.1837769,34817,-355.6416321,39958,-366.2372131,41618,-376.8735046,46673,-387.6244202,53238,-398.506958,55658,-409.4339294,64731,-420.5119324,66752,-431.6206665,74887,-442.8443909,83270,-454.1742249,89901,-465.5806885,101141,-477.10495,102793,-488.6454163,126041,-500.3897705,139692,-512.2369385,142840,-524.1064453,161761,-536.1003418,180730,-548.2050781,191089,-560.3656006,216227,-572.6496582,232461,-585.0061646,268440,-597.5065308,286754,-610.072937,304938,-622.7008057,343907,-635.4489136,380278,-648.2975464,415884,-661.2357178,466724,-674.2891846,512171,-687.4356079,569899,-700.6888428,614578,-714.0175171,668454,-727.4302368,737099,-740.9407349,794739,-754.5264893,897869,-768.2342529,975823,-782.0252686,1100268,-795.9363403,1215620,-809.9470825,1311611,-824.0338745,1461525,-838.2288818,1555842
,60,0,68,-4.219507694,887,-11.00735283,1344,-18.21075821,1193,-25.29498482,1811,-32.79661942,2178,-40.48278046,2276,-48.21295547,2681,-56.10689926,2752,-64.02698517,2782,-71.95790863,3350,-80.07462311,3779,-88.31183624,3581,-96.49523163,4115,-104.817627,3861,-113.0763092,4679,-121.5271454,4497,-129.9383087,5010,-138.4575043,4991,-146.9729004,5259,-155.5406036,5464,-164.1465454,5990,-172.8443909,5785,-181.5074158,6557,-190.2957001,7186,-199.1755829,8320,-208.2019958,8631,-217.2651062,11012,-226.5718536,10815,-235.8605499,13665,-245.3831482,13362,-254.883316,13024,-264.3578796,18310,-274.1730957,17837,-283.9621277,19299,-293.8299255,22130,-303.8346252,24517,-313.9417419,25668,-324.0947571,27790,-334.327179,31993,-344.7004395,35145,-355.1676636,40433,-365.7750549,42087,-376.4225464,46754,-387.1752014,53534,-398.0632629,54414,-408.9676514,66133,-420.0670776,68162,-431.1967163,73326,-442.3993835,83789,-453.7354431,89419,-465.1365356,100553,-476.6549683,103920,-488.2063599,125046,-499.9428101,139072,-511.785553,143598,-523.6603394,162046,-535.6559448,180891,-547.7615967,190533,-559.9191895,215519,-572.2000122,233305,-584.5601196,267249,-597.0560303,287228,-609.6240845,305162,-622.2526855,343899,-635.0007935,380654,-647.8504639,412779,-660.7811279,470637,-673.8429565,509811,-686.9847412,571357,-700.2405396,614205,-713.5686035,669331,-726.982666,740773,-740.4981079,790120,-754.078064,899449,-767.7875977,975289,-781.578064,1098702,-795.4877319,1213268,-809.496582,1315824,-823.5865479,1459034,-837.7798462,1549669
,64,0,33,-3.496507645,1037,-10.44059467,1375,-17.66680336,1300,-24.8369236,1736,-32.29626083,2199,-39.99201965,2258,-47.71425629,2584,-55.5713501,2818,-63.5151329,3012,-71.52548981,3070,-79.55492401,3901,-87.82391357,3509,-95.98699951,4201,-104.3300781,4141,-112.6587677,4475,-121.065033,4578,-129.4940491,4854,-137.9816132,5160,-146.530304,5242,-155.0947571,5343,-163.678299,6026,-172.3821411,5765,-181.0417023,6675,-189.8478241,7081,-198.7129974,8317,-207.7390594,8624,-216.8013611,10711,-226.0803833,10576,-235.3467255,13859,-244.8834229,13561,-254.3983765,13049,-263.8748474,18921,-273.7228699,17705,-283.5044861,19296,-293.3721313,21549,-303.3502197,24465,-313.4552307,26426,-323.6373291,27416,-333.8562012,32041,-344.2309875,34687,-354.6851196,40885,-365.3036499,42036,-375.9499207,46349,-386.6938782,52730,-397.566803,55816,-408.4966125,64698,-419.5740967,68851,-430.7138062,72997,-441.9119873,84402,-453.2553406,88595,-464.6471863,101704,-476.177002,103503,-487.7243652,127105,-499.4771423,136325,-511.2999268,144815,-523.1831665,162301,-535.1803589,180362,-547.2830811,192160,-559.4491577,214613,-571.725769,233347,-584.0860596,266467,-596.5790405,285099,-609.1396484,306934,-621.7740479,343876,-634.5220947,380067,-647.3701782,414541,-660.3051147,471022,-673.3677979,506530,-686.5031128,573973,-699.7634277,612736,-713.0891113,672444,-726.5078125,741147,-740.0237427,789459,-753.6028442,895588,-767.3081055,978342,-781.1017456,1100362,-795.0128784,1211142,-809.0199585,1312531,-823.1074219,1466011,-837.305481,1551209
,68,0,8,-2.079441547,2875,-10.04324913,1270,-17.19002151,1327,-24.38069725,1696,-31.81672478,2185,-39.50609589,2241,-47.22077179,2499,-55.04441833,2994,-63.04878235,2851,-71.0042038,3113,-79.04754639,3666,-87.25440216,3878,-95.51747894,3908,-103.7882614,4197,-112.1303864,4536,-120.5501862,4625,-128.9894104,4994,-137.5054016,4889,-146.0001373,5375,-154.5896454,5252,-163.1560059,5707,-171.8054504,5988,-180.5029602,6767,-189.3227692,7645,-198.2645721,7941,-207.2443695,8679,-216.3130341,10651,-225.586441,10436,-234.8394623,13764,-244.369278,13456,-253.8764648,13970,-263.4211426,18085,-273.2239685,17806,-283.011261,18976,-292.8621826,21687,-302.8466492,24996,-312.973114,24810,-323.0921021,28695,-333.3565674,32054,-343.7317505,34799,-354.1890869,40575,-364.7999878,41546,-375.4345398,46199,-386.1752625,53980,-397.0716248,55666,-407.9987488,63977,-419.065033,68908,-430.2055664,72594,-441.3981934,85278,-452.7518616,88106,-464.1381531,100403,-475.6550903,106555,-487.2315063,124678,-498.9649963,134967,-510.777771,146769,-522.6743774,162135,-534.6705322,180697,-546.7750854,191515,-558.9378052,215259,-571.2174072,233252,-583.5772705,266505,-596.0704346,284735,-608.6297607,306326,-621.262146,345522,-634.0149536,378602,-646.8591919,418875,-659.8045044,471412,-672.867981,502274,-685.994873,574680,-699.2564697,611677,-712.5804443,674491,-726.0021362,738489,-739.5145264,790617,-753.0950928,900721,-766.8060303,970525,-780.5916138,1108310,-794.5099487,1209178,-808.5153809,1309515,-822.6005249,1467721,-836.7997437,1547316
,72,0,11,-2.397895336,1239,-9.519955635,1337,-16.71813965,1163,-23.77689743,1895,-31.32387161,2048,-38.94849014,2214,-46.65104675,2549,-54.49450302,2842,-62.4467659,3065,-70.47457123,3008,-78.48360443,3901,-86.75259399,3997,-95.04589081,3714,-103.2657547,4291,-111.6300278,4308,-119.9982605,4465,-128.4022827,5388,-136.9942169,4737,-145.4573822,5289,-154.0307617,5569,-162.6557312,5686,-171.3014984,5586,-179.9295197,7077,-188.7941284,7496,-197.7162476,7809,-206.6792755,9325,-215.8197327,10266,-225.0563202,10386,-234.3045349,13875,-243.8423767,13560,-253.357254,14466,-262.9367981,17303,-272.6954346,17288,-282.4532166,19449,-292.3287659,21732,-302.3153076,24343,-312.4153137,24809,-322.5342712,29670,-332.8321533,31619,-343.1936646,34930,-353.6547546,40495,-364.2637024,41801,-374.9043884,45857,-385.6376648,54280,-396.5395813,56423,-407.4802246,63227,-418.5346985,68440,-429.668396,73522,-440.8737488,84530,-452.2185974,87442,-463.5973206,101000,-475.1202087,106140,-486.6927185,125391,-498.4319153,135006,-510.2449951,146450,-522.1394043,161240,-534.1300659,180260,-546.2322388,193276,-558.4041138,216143,-570.6878052,231347,-583.0394897,267669,-595.5369873,283486,-608.0919189,309810,-620.7356567,341313,-633.4761963,378047,-646.3189697,421114,-659.2696533,473147,-672.336792,498236,-685.4556274,576020,-698.7195435,612085,-712.0441895,673726,-725.4647827,740291,-738.9795532,789498,-752.5587158,898826,-766.2675781,970763,-780.0534058,1106076,-793.9697266,1216546,-807.9812622,1301786,-822.0604858,1475129,-836.2647705,1546187
,76,0,10,-2.302585125,767,-8.945072174,1242,-16.06954956,1311,-23.24809456,1844,-30.76778603,1973,-38.35509491,2280,-46.08702469,2608,-53.95336533,2877,-61.91786957,2766,-69.84302521,3368,-77.96510315,3858,-86.2230072,3989,-94.51430511,3793,-102.7552185,4113,-111.0771255,4244,-119.4303894,4472,-127.8359833,5367,-136.4240112,4562,-144.8495331,5677,-153.4937134,5260,-162.0615997,5888,-170.7422638,5733,-179.3962555,6959,-188.2440491,7374,-197.149765,7745,-206.1045685,9473,-215.2607727,10199,-224.4908142,10364,-233.736908,13716,-243.2632294,13483,-252.7724152,14768,-262.3726196,17224,-272.1266785,17359,-281.8885498,19187,-291.7505493,22046,-301.7514343,24708,-311.8663025,24534,-321.9741211,29875,-332.2789001,30852,-342.6158447,35576,-353.0952759,39809,-363.6871338,41616,-374.3233643,46478,-385.0700989,54635,-395.9785156,56198,-406.9151611,63091,-417.9674988,68389,-429.1004639,74984,-440.3255005,83682,-451.6602783,87109,-463.0351868,101533,-474.563324,105681,-486.1315002,124889,-497.8666687,135068,-509.6802063,146307,-521.5736694,160843,-533.5618286,179478,-545.6596069,195027,-557.8405151,212247,-570.1060181,234057,-582.4693604,270169,-594.9761353,281691,-607.5247192,310152,-620.1695557,341605,-632.9109497,379677,-645.7579956,419292,-658.7043457,475114,-671.7756348,498889,-684.895752,571586,-698.1519165,610818,-711.4744873,675846,-724.8981934,739799,-738.4123535,792917,-751.9958496,899765,-765.7057495,970538,-779.491333,1105444,-793.4071045,1215509,-807.4177856,1299977,-821.4956665,1473548,-835.6988525,1548745
,80,0,4,-1.386294365,1028,-8.32166481,1304,-15.49485683,1220,-22.60146332,1862,-30.13086891,2002,-37.73276901,2227,-45.44118118,2641,-53.32009506,2742,-61.23653793,3219,-69.31336212,3147,-77.36756897,3696,-85.58257294,3875,-93.84487152,4135,-102.1721115,3988,-110.4631577,4349,-118.8408585,4431,-127.237236,5163,-135.7865143,4584,-144.2168427,6069,-152.9277954,5321,-161.5072174,5734,-170.1613922,5685,-178.8069763,6994,-187.65979,7393,-196.5680847,7500,-205.4907379,9762,-214.6769867,9903,-223.8775787,10563,-233.1426849,13721,-242.6693726,13345,-252.1682739,14760,-261.7679443,17339,-271.528656,17669,-281.3082275,19091,-291.1651917,21876,-301.1583252,23752,-311.2337341,26200,-321.4072571,29282,-331.6919861,31169,-342.0391541,34566,-352.4897766,40150,-363.0901489,42013,-373.7358704,45735,-384.4664917,55657,-395.3934631,56126,-406.3288269,63290,-417.3843079,67630,-428.5061035,75385,-439.7364807,83645,-451.0708313,86617,-462.440094,103841,-473.9907227,103062,-485.5338135,124909,-497.269165,135494,-509.0858459,147335,-520.9863281,160011,-532.9692993,179487,-545.0671387,195484,-557.2503662,212912,-569.5189819,235157,-581.8869629,267806,-594.3850098,280263,-606.9284668,311708,-619.5783081,341644,-632.3198242,379469,-645.1663818,419056,-658.1121216,472319,-671.1775513,501683,-684.3032837,571221,-697.5588379,612583,-710.8842773,667817,-724.2960205,746129,-737.8186646,794836,-751.404541,896809,-765.111145,970716,-778.8969116,1107521,-792.8145752,1215276,-806.8250732,1297635,-820.901123,1478274,-835.1074829,1545159
,84,0,2,-0.6931471825,1113,-7.707961559,1247,-14.83645725,1347,-22.04209328,1690,-29.47457695,2155,-37.1501236,2253,-44.87014008,2606,-52.73571014,2852,-60.69148636,2931,-68.67458344,3375,-76.79873657,3369,-84.92110443,4115,-93.24349976,4025,-101.5437775,3938,-109.8222046,4748,-118.2876816,4311,-126.6566086,5083,-135.1902618,4571,-143.6177521,5827,-152.2880096,5404,-160.8829041,5485,-169.4926758,5969,-178.1870117,7012,-187.0423889,7217,-195.92659,7829,-204.8921814,9829,-214.0852814,9762,-223.2715302,10530,-232.5335083,13512,-242.0448456,13106,-251.5256653,14842,-261.1308899,17667,-270.9103394,18052,-280.7113647,18889,-290.5577087,20901,-300.505249,24058,-310.5934753,27086,-320.8002625,28575,-331.0605469,31840,-341.4290161,34443,-351.8760681,39688,-362.4648743,42635,-373.1253052,45300,-383.8463745,55187,-394.7648621,56285,-405.7030334,63089,-416.7553406,67953,-427.881897,75142,-439.1090393,83745,-450.4445801,86798,-461.815918,104124,-473.3692627,104331,-484.9245911,123899,-496.651825,133914,-508.4567871,148150,-520.362793,160420,-532.3483276,179703,-544.4473877,194276,-556.6244507,214019,-568.8982544,232602,-581.2553101,269847,-593.7609253,279023,-606.2999878,314292,-618.9580688,341317,-631.6986084,380308,-644.5473633,419230,-657.4935303,472566,-670.5594482,501596,-683.6849976,571817,-696.9415894,613003,-710.2677002,666744,-723.6778564,739335,-737.1913452,804540,-750.7893677,889139,-764.4873657,975364,-778.2779541,1102363,-792.190918,1216814,-806.2026367,1297427,-820.2785034,1481267,-834.4869385,1546385
,88,0,1,0,1192,-7.083387852,1215,-14.18588734,1292,-21.34983444,1808,-28.84981155,2271,-36.57778549,2162,-44.25657272,2482,-52.07339096,3034,-60.09102631,2943,-68.07820892,3226,-76.15720367,3243,-84.24145508,4387,-92.62785339,3946,-100.9083099,3909,-109.1793442,4520,-117.5956116,4357,-125.9751511,5324,-134.55513,4328,-142.9279938,5866,-151.6049194,5393,-160.1977692,5823,-168.8673401,5909,-177.5515747,6825,-186.3799286,7374,-195.2856445,7838,-204.2523804,9614,-213.4233551,9769,-222.610321,10720,-231.8901825,12713,-241.3405609,13741,-250.8686981,15135,-260.4934692,17412,-270.2583923,17983,-280.0555725,19224,-289.9194946,20568,-299.8509827,24431,-309.9545898,26683,-320.1463623,28235,-330.3946838,31660,-340.7575073,35155,-351.2250366,40325,-361.8297729,42704,-372.4918213,45501,-383.2173157,53622,-394.1070251,56903,-405.0561218,63958,-416.1221008,66515,-427.2272949,76072,-438.4667358,82555,-449.7879639,87822,-461.1710205,103908,-472.72229,104045,-484.2748718,124576,-496.0075378,135347,-507.8231201,145440,-519.7106323,162023,-531.7061157,178054,-543.7959595,194433,-555.9738159,215513,-568.2545776,232874,-580.612854,266336,-593.1053467,277592,-605.6392822,321514,-618.3200684,338070,-631.0510864,380467,-643.9002686,420742,-656.8500366,467304,-669.9047852,503926,-683.0349731,573083,-696.2937622,611024,-709.6166382,666571,-723.0265503,743294,-736.5454102,801248,-750.1393433,892138,-763.8406982,975689,-777.6315918,1101122,-791.543457,1214897,-805.5536499,1299549,-819.6311646,1481467,-833.8397217,1545984
,92,0,1,0,593,-6.385194302,1143,-13.42660618,1343,-20.62926674,2010,-28.23515701,2012,-35.84204102,2345,-43.6020813,2363,-51.36977005,3147,-59.42397308,2790,-67.35777283,3404,-75.49047852,3445,-83.63515472,3954,-91.91764069,4125,-100.2424622,3874,-108.5045013,4502,-116.9167786,4327,-125.2894058,5220,-133.8496552,4574,-142.2778015,5601,-150.9085083,5523,-159.5251923,5567,-168.1498108,6143,-176.872879,6552,-185.6604004,7617,-194.5985413,7856,-203.5675812,9646,-212.7418823,10124,-221.9645538,10563,-231.22966,12307,-240.647583,13693,-250.172226,15433,-259.8164978,17148,-269.5661316,18853,-279.410553,18402,-289.2307739,20737,-299.1704407,25048,-309.2989807,26820,-319.4958801,27120,-329.7039185,32253,-340.0852966,35137,-350.5523071,40973,-361.1729736,42302,-371.8255615,44668,-382.5325623,53801,-393.4255981,57721,-404.3889771,64133,-415.4577026,66000,-426.5551147,76397,-437.7988281,81535,-449.107605,89485,-460.5094299,102113,-472.0432739,105085,-483.6058044,124167,-495.3351746,135210,-507.1497498,145200,-519.0356445,162580,-531.0345459,177966,-543.1239014,192413,-555.2913208,217088,-567.5794067,232434,-579.935791,268084,-592.4348755,275859,-604.9625244,321493,-617.6432495,337481,-630.3724976,384165,-643.2313232,419790,-656.178833,467684,-669.234375,499954,-682.3566284,569397,-695.6089478,616596,-708.940918,665134,-722.3486328,744675,-735.8693237,803289,-749.4658203,886604,-763.1609497,978737,-776.9549561,1101453,-790.8671265,1206711,-804.8705444,1311734,-818.9573975,1476731,-833.1627197,1545361
,96,0,0,0,291,-5.673323154,1184,-12.74997711,1293,-19.91469765,1960,-27.49539757,2215,-35.19840622,2141,-42.86743546,2402,-50.65149307,3037,-58.67012024,2916,-66.64808655,3409,-74.78225708,3478,-82.93647003,3976,-91.22450256,3921,-99.49860382,4015,-107.7963943,4177,-116.1337433,4488,-124.5429077,5292,-133.1168518,4649,-141.561264,5820,-150.2303162,5480,-158.8391724,5524,-167.4560242,6083,-176.169281,6339,-184.9237518,8164,-193.9312439,7592,-202.8660889,9239,-211.9972839,10651,-221.2706909,10654,-230.5443878,12214,-239.9547272,13579,-249.4710083,15689,-259.1317139,16664,-268.8527222,17973,-278.649353,19179,-288.5109253,21437,-298.4837952,25234,-308.619751,25761,-318.7763672,27509,-328.9986267,32752,-339.3953552,34723,-349.8505249,41948,-360.4947205,40320,-371.0993347,46018,-381.8361206,52511,-392.704895,59149,-403.6927185,64191,-414.7623291,65580,-425.853363,75514,-437.0854492,82585,-448.4070435,89228,-459.8059998,100476,-471.3236694,106848,-482.902832,123658,-494.6281128,137537,-506.4597473,142697,-518.3282471,162683,-530.3278198,179170,-542.4238892,193007,-554.5943604,216187,-566.8782349,233917,-579.2409668,266065,-591.7324829,276312,-604.2617798,321797,-616.9434814,337131,-629.6716919,383474,-642.5287476,420552,-655.4780884,468683,-668.5357666,496351,-681.6508179,569144,-694.90271,618689,-708.2380981,667235,-721.6489868,743796,-735.1685181,801313,-748.7625122,883650,-762.4543457,980620,-776.2503052,1106778,-790.1672974,1201043,-804.1660156,1318868,-818.2583008,1467832,-832.4575806,1548388
,100,0,0,0,136,-4.912654877,1315,-12.09424686,1274,-19.24416351,1766,-26.72063637,2178,-34.40679932,2379,-42.18123627,2396,-49.96279144,2898,-57.9345665,2950,-65.92412567,3460,-74.07315063,3324,-82.1820755,4107,-90.50252533,3903,-98.77202606,3813,-107.0181961,4303,-115.3852615,4616,-123.8225479,5457,-132.4272003,4518,-140.8430176,5540,-149.4627686,5499,-158.0750885,5387,-166.6668396,6373,-175.4266663,6568,-184.216629,7862,-193.1864319,7167,-202.0636749,9561,-211.229126,10758,-220.5125275,10870,-229.8062897,11977,-239.1970367,14215,-248.7590942,15446,-258.4042053,16328,-268.1048279,18253,-277.9169006,19230,-287.7811279,21053,-297.7359314,25269,-307.8732605,26222,-318.0476074,27040,-328.2526855,34567,-338.7033386,33051,-349.1091309,41147,-359.7340393,42783,-370.3979492,44942,-381.111084,52510,-391.9798279,59616,-402.9754944,64205,-414.0453186,65437,-425.1341553,74330,-436.3504333,83548,-447.6836243,88477,-459.0741272,100568,-470.5927124,106766,-482.1711121,124724,-493.9049683,137444,-505.7359314,142648,-517.6040649,161957,-529.5991211,178687,-541.6925049,193337,-553.8646851,216080,-566.1480713,235712,-578.5184326,263425,-590.999939,277216,-603.5324707,322264,-616.2155762,334069,-628.9346924,385887,-641.7979736,421842,-654.7503662,468910,-667.8085327,493659,-680.9181519,568572,-694.1690063,618991,-707.5048828,667092,-720.9155884,747647,-734.4402466,803092,-748.036499,880834,-761.7250977,983817,-775.524292,1104589,-789.43927,1202423,-803.4391479,1312225,-817.5263672,1465283,-831.723938,1552099
